,red,white,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,total sulfur dioxide,density,pH,sulphates,alcohol,quality
5675,1,0,6.9,0.635,0.17,2.4,0.241,18.0,0.9961,3.4,0.59,10.3,6
5676,1,0,8.3,0.43,0.3,3.4,0.079,34.0,0.99788,3.36,0.61,10.5,5
5677,1,0,7.1,0.52,0.03,2.6,0.076,92.0,0.99745,3.5,0.6,9.8,5
5678,1,0,7.0,0.57,0.0,2.0,0.19,45.0,0.99676,3.31,0.6,9.4,6
5679,1,0,6.5,0.46,0.14,2.4,0.114,37.0,0.99732,3.66,0.65,9.8,5
5680,1,0,9.0,0.82,0.05,2.4,0.081,96.0,0.99814,3.36,0.53,10.0,5
5681,1,0,6.5,0.46,0.14,2.4,0.114,37.0,0.99732,3.66,0.65,9.8,5
5682,1,0,7.1,0.59,0.01,2.5,0.077,85.0,0.99746,3.55,0.59,9.8,5
5683,1,0,9.9,0.35,0.41,2.3,0.083,61.0,0.9982,3.21,0.5,9.5,5
5684,1,0,9.9,0.35,0.41,2.3,0.083,61.0,0.9982,3.21,0.5,9.5,5
5685,1,0,10.0,0.56,0.24,2.2,0.079,58.0,0.9991,3.18,0.56,10.1,6
5686,1,0,10.0,0.56,0.24,2.2,0.079,58.0,0.9991,3.18,0.56,10.1,6
5687,1,0,8.6,0.63,0.17,2.9,0.099,119.0,0.998,3.09,0.52,9.3,5
5688,1,0,7.4,0.37,0.43,2.6,0.082,82.0,0.99708,3.33,0.68,9.7,6
5689,1,0,8.8,0.64,0.17,2.9,0.084,130.0,0.99818,3.23,0.54,9.6,5
5690,1,0,7.1,0.61,0.02,2.5,0.081,87.0,0.99745,3.48,0.6,9.7,6
5691,1,0,7.7,0.6,0.0,2.6,0.055,13.0,0.99639,3.38,0.56,10.8,5
5692,1,0,10.1,0.27,0.54,2.3,0.065,26.0,0.99531,3.17,0.53,12.5,6
5693,1,0,10.8,0.89,0.3,2.6,0.132,60.0,0.99786,2.99,1.18,10.2,5
5694,1,0,8.7,0.46,0.31,2.5,0.126,64.0,0.99746,3.1,0.74,9.6,5
5695,1,0,9.3,0.37,0.44,1.6,0.038,42.0,0.99526,3.24,0.81,10.8,7
5696,1,0,9.4,0.5,0.34,3.6,0.082,14.0,0.9987,3.29,0.52,10.7,6
5697,1,0,9.4,0.5,0.34,3.6,0.082,14.0,0.9987,3.29,0.52,10.7,6
5698,1,0,7.2,0.61,0.08,4.0,0.082,108.0,0.99641,3.25,0.51,9.4,5
5699,1,0,8.6,0.55,0.09,3.3,0.068,17.0,0.99735,3.23,0.44,10.0,5
5700,1,0,5.1,0.585,0.0,1.7,0.044,86.0,0.99264,3.56,0.94,12.9,7
5701,1,0,7.7,0.56,0.08,2.5,0.114,46.0,0.9971,3.24,0.66,9.6,6
5702,1,0,8.4,0.52,0.22,2.7,0.084,18.0,0.99682,3.26,0.57,9.9,6
5703,1,0,8.2,0.28,0.4,2.4,0.052,10.0,0.99356,3.33,0.7,12.8,7
5704,1,0,8.4,0.25,0.39,2.0,0.041,10.0,0.99386,3.27,0.71,12.5,7
5705,1,0,8.2,0.28,0.4,2.4,0.052,10.0,0.99356,3.33,0.7,12.8,7
5706,1,0,7.4,0.53,0.12,1.9,0.165,12.0,0.99702,3.26,0.86,9.2,5
5707,1,0,7.6,0.48,0.31,2.8,0.07,15.0,0.99693,3.22,0.55,10.3,6
5708,1,0,7.3,0.49,0.1,2.6,0.068,14.0,0.99562,3.3,0.47,10.5,5
5709,1,0,12.9,0.5,0.55,2.8,0.072,24.0,1.00012,3.09,0.68,10.9,6
5710,1,0,10.8,0.45,0.33,2.5,0.099,38.0,0.99818,3.24,0.71,10.8,5
5711,1,0,6.9,0.39,0.24,2.1,0.102,7.0,0.99462,3.44,0.58,11.4,4
5712,1,0,12.6,0.41,0.54,2.8,0.103,41.0,0.99939,3.21,0.76,11.3,6
5713,1,0,10.8,0.45,0.33,2.5,0.099,38.0,0.99818,3.24,0.71,10.8,5
5714,1,0,9.8,0.51,0.19,3.2,0.081,30.0,0.9984,3.23,0.58,10.5,6
5715,1,0,10.8,0.29,0.42,1.6,0.084,27.0,0.99545,3.28,0.73,11.9,6
5716,1,0,7.1,0.715,0.0,2.35,0.071,47.0,0.99632,3.29,0.45,9.4,5
5717,1,0,9.1,0.66,0.15,3.2,0.097,59.0,0.99976,3.28,0.54,9.6,5
5718,1,0,7.0,0.685,0.0,1.9,0.099,22.0,0.99606,3.34,0.6,9.7,5
5719,1,0,4.9,0.42,0.0,2.1,0.048,42.0,0.99154,3.71,0.74,14.0,7
5720,1,0,6.7,0.54,0.13,2.0,0.076,36.0,0.9973,3.61,0.64,9.8,5
5721,1,0,6.7,0.54,0.13,2.0,0.076,36.0,0.9973,3.61,0.64,9.8,5
5722,1,0,7.1,0.48,0.28,2.8,0.068,16.0,0.99682,3.24,0.53,10.3,5
5723,1,0,7.1,0.46,0.14,2.8,0.076,37.0,0.99624,3.36,0.49,10.7,5
5724,1,0,7.5,0.27,0.34,2.3,0.05,8.0,0.9951,3.4,0.64,11.0,7
5725,1,0,7.1,0.46,0.14,2.8,0.076,37.0,0.99624,3.36,0.49,10.7,5
5726,1,0,7.8,0.57,0.09,2.3,0.065,45.0,0.99417,3.46,0.74,12.7,8
5727,1,0,5.9,0.61,0.08,2.1,0.071,24.0,0.99376,3.56,0.77,11.1,6
5728,1,0,7.5,0.685,0.07,2.5,0.058,9.0,0.99632,3.38,0.55,10.9,4
5729,1,0,5.9,0.61,0.08,2.1,0.071,24.0,0.99376,3.56,0.77,11.1,6
5730,1,0,10.4,0.44,0.42,1.5,0.145,48.0,0.99832,3.38,0.86,9.9,3
5731,1,0,11.6,0.47,0.44,1.6,0.147,51.0,0.99836,3.38,0.86,9.9,4
5732,1,0,8.8,0.685,0.26,1.6,0.088,23.0,0.99694,3.32,0.47,9.4,5
5733,1,0,7.6,0.665,0.1,1.5,0.066,55.0,0.99655,3.39,0.51,9.3,5
5734,1,0,6.7,0.28,0.28,2.4,0.012,100.0,0.99064,3.26,0.39,11.7,7
5735,1,0,6.7,0.28,0.28,2.4,0.012,100.0,0.99064,3.26,0.39,11.7,7
5736,1,0,10.1,0.31,0.35,1.6,0.075,28.0,0.99672,3.24,0.83,11.2,7
5737,1,0,6.0,0.5,0.04,2.2,0.092,26.0,0.99647,3.46,0.47,10.0,5
5738,1,0,11.1,0.42,0.47,2.65,0.085,34.0,0.99736,3.24,0.77,12.1,7
5739,1,0,6.6,0.66,0.0,3.0,0.115,31.0,0.99629,3.45,0.63,10.3,5
5740,1,0,10.6,0.5,0.45,2.6,0.119,68.0,0.99708,3.23,0.72,10.9,6
5741,1,0,7.1,0.685,0.35,2.0,0.088,92.0,0.9963,3.28,0.62,9.4,5
5742,1,0,9.9,0.25,0.46,1.7,0.062,42.0,0.9959,3.18,0.83,10.6,6
5743,1,0,6.4,0.64,0.21,1.8,0.081,31.0,0.99689,3.59,0.66,9.8,5
5744,1,0,6.4,0.64,0.21,1.8,0.081,31.0,0.99689,3.59,0.66,9.8,5
5745,1,0,7.4,0.68,0.16,1.8,0.078,39.0,0.9977,3.5,0.7,9.9,6
5746,1,0,6.4,0.64,0.21,1.8,0.081,31.0,0.99689,3.59,0.66,9.8,5
5747,1,0,6.4,0.63,0.21,1.6,0.08,32.0,0.99689,3.58,0.66,9.8,5
5748,1,0,9.3,0.43,0.44,1.9,0.085,22.0,0.99708,3.28,0.55,9.5,5
5749,1,0,9.3,0.43,0.44,1.9,0.085,22.0,0.99708,3.28,0.55,9.5,5
5750,1,0,8.0,0.42,0.32,2.5,0.08,122.0,0.99801,3.22,1.07,9.7,5
5751,1,0,9.3,0.36,0.39,1.5,0.08,55.0,0.99652,3.47,0.73,10.9,6
5752,1,0,9.3,0.36,0.39,1.5,0.08,55.0,0.99652,3.47,0.73,10.9,6
5753,1,0,7.6,0.735,0.02,2.5,0.071,14.0,0.99538,3.51,0.71,11.7,7
5754,1,0,9.3,0.36,0.39,1.5,0.08,55.0,0.99652,3.47,0.73,10.9,6
5755,1,0,8.2,0.26,0.34,2.5,0.073,47.0,0.99594,3.4,0.78,11.3,7
5756,1,0,11.7,0.28,0.47,1.7,0.054,32.0,0.99686,3.15,0.67,10.6,7
5757,1,0,6.8,0.56,0.22,1.8,0.074,24.0,0.99438,3.4,0.82,11.2,6
5758,1,0,7.2,0.62,0.06,2.7,0.077,85.0,0.99746,3.51,0.54,9.5,5
5759,1,0,5.8,1.01,0.66,2.0,0.039,88.0,0.99357,3.66,0.6,11.5,6
5760,1,0,7.5,0.42,0.32,2.7,0.067,25.0,0.99628,3.24,0.44,10.4,5
5761,1,0,7.2,0.62,0.06,2.5,0.078,84.0,0.99746,3.51,0.53,9.7,5
5762,1,0,7.2,0.62,0.06,2.7,0.077,85.0,0.99746,3.51,0.54,9.5,5
5763,1,0,7.2,0.635,0.07,2.6,0.077,86.0,0.99748,3.51,0.54,9.7,5
5764,1,0,6.8,0.49,0.22,2.3,0.071,24.0,0.99438,3.41,0.83,11.3,6
5765,1,0,6.9,0.51,0.23,2.0,0.072,22.0,0.99438,3.4,0.84,11.2,6
5766,1,0,6.8,0.56,0.22,1.8,0.074,24.0,0.99438,3.4,0.82,11.2,6
5767,1,0,7.6,0.63,0.03,2.0,0.08,43.0,0.99578,3.44,0.64,10.9,6
5768,1,0,7.7,0.715,0.01,2.1,0.064,43.0,0.99371,3.41,0.57,11.8,6
5769,1,0,6.9,0.56,0.03,1.5,0.086,46.0,0.99522,3.53,0.57,10.6,5
5770,1,0,7.3,0.35,0.24,2.0,0.067,48.0,0.99576,3.43,0.54,10.0,4
5771,1,0,9.1,0.21,0.37,1.6,0.067,10.0,0.99552,3.23,0.58,11.1,7
5772,1,0,10.4,0.38,0.46,2.1,0.104,10.0,0.99664,3.12,0.65,11.8,7
5773,1,0,8.8,0.31,0.4,2.8,0.109,16.0,0.99614,3.31,0.79,11.8,7
5774,1,0,7.1,0.47,0.0,2.2,0.067,14.0,0.99517,3.4,0.58,10.9,4
5775,1,0,7.7,0.715,0.01,2.1,0.064,43.0,0.99371,3.41,0.57,11.8,6
5776,1,0,8.8,0.61,0.19,4.0,0.094,69.0,0.99787,3.22,0.5,10.0,6
5777,1,0,7.2,0.6,0.04,2.5,0.076,88.0,0.99745,3.53,0.55,9.5,5
5778,1,0,9.2,0.56,0.18,1.6,0.078,21.0,0.99576,3.15,0.49,9.9,5
5779,1,0,7.6,0.715,0.0,2.1,0.068,35.0,0.99533,3.48,0.65,11.4,6
5780,1,0,8.4,0.31,0.29,3.1,0.194,26.0,0.99536,3.22,0.78,12.0,6
5781,1,0,7.2,0.6,0.04,2.5,0.076,88.0,0.99745,3.53,0.55,9.5,5
5782,1,0,8.8,0.61,0.19,4.0,0.094,69.0,0.99787,3.22,0.5,10.0,6
5783,1,0,8.9,0.75,0.14,2.5,0.086,30.0,0.99824,3.34,0.64,10.5,5
5784,1,0,9.0,0.8,0.12,2.4,0.083,28.0,0.99836,3.33,0.65,10.4,6
5785,1,0,10.7,0.52,0.38,2.6,0.066,56.0,0.99577,3.15,0.79,12.1,7
5786,1,0,6.8,0.57,0.0,2.5,0.072,64.0,0.99491,3.43,0.56,11.2,6
5787,1,0,10.7,0.9,0.34,6.6,0.112,99.0,1.00289,3.22,0.68,9.3,5
5788,1,0,7.2,0.34,0.24,2.0,0.071,52.0,0.99576,3.44,0.58,10.1,5
5789,1,0,7.2,0.66,0.03,2.3,0.078,86.0,0.99743,3.53,0.57,9.7,5
5790,1,0,10.1,0.45,0.23,1.9,0.082,18.0,0.99774,3.22,0.65,9.3,6
5791,1,0,7.2,0.66,0.03,2.3,0.078,86.0,0.99743,3.53,0.57,9.7,5
5792,1,0,7.2,0.63,0.03,2.2,0.08,88.0,0.99745,3.53,0.58,9.8,6
5793,1,0,7.1,0.59,0.01,2.3,0.08,43.0,0.9955,3.42,0.58,10.7,6
5794,1,0,8.3,0.31,0.39,2.4,0.078,43.0,0.99444,3.31,0.77,12.5,7
5795,1,0,7.1,0.59,0.01,2.3,0.08,43.0,0.9955,3.42,0.58,10.7,6
5796,1,0,8.3,0.31,0.39,2.4,0.078,43.0,0.99444,3.31,0.77,12.5,7
5797,1,0,8.3,1.02,0.02,3.4,0.084,11.0,0.99892,3.48,0.49,11.0,3
5798,1,0,8.9,0.31,0.36,2.6,0.056,39.0,0.99562,3.4,0.69,11.8,5
5799,1,0,7.4,0.635,0.1,2.4,0.08,33.0,0.99736,3.58,0.69,10.8,7
5800,1,0,7.4,0.635,0.1,2.4,0.08,33.0,0.99736,3.58,0.69,10.8,7
5801,1,0,6.8,0.59,0.06,6.0,0.06,18.0,0.9962,3.41,0.59,10.8,7
5802,1,0,6.8,0.59,0.06,6.0,0.06,18.0,0.9962,3.41,0.59,10.8,7
5803,1,0,9.2,0.58,0.2,3.0,0.081,115.0,0.998,3.23,0.59,9.5,5
5804,1,0,7.2,0.54,0.27,2.6,0.084,78.0,0.9964,3.39,0.71,11.0,5
5805,1,0,6.1,0.56,0.0,2.2,0.079,9.0,0.9948,3.59,0.54,11.5,6
5806,1,0,7.4,0.52,0.13,2.4,0.078,61.0,0.99528,3.43,0.59,10.8,6
5807,1,0,7.3,0.305,0.39,1.2,0.059,11.0,0.99331,3.29,0.52,11.5,6
5808,1,0,9.3,0.38,0.48,3.8,0.132,11.0,0.99577,3.23,0.57,13.2,6
5809,1,0,9.1,0.28,0.46,9.0,0.114,9.0,0.99901,3.18,0.6,10.9,6
5810,1,0,10.0,0.46,0.44,2.9,0.065,8.0,0.99674,3.33,0.62,12.2,6
5811,1,0,9.4,0.395,0.46,4.6,0.094,10.0,0.99639,3.27,0.64,12.2,7
5812,1,0,7.3,0.305,0.39,1.2,0.059,11.0,0.99331,3.29,0.52,11.5,6
5813,1,0,8.6,0.315,0.4,2.2,0.079,6.0,0.99512,3.27,0.67,11.9,6
5814,1,0,5.3,0.715,0.19,1.5,0.161,62.0,0.99395,3.62,0.61,11.0,5
5815,1,0,6.8,0.41,0.31,8.8,0.084,45.0,0.99824,3.38,0.64,10.1,6
5816,1,0,8.4,0.36,0.32,2.2,0.081,79.0,0.9964,3.3,0.72,11.0,6
5817,1,0,8.4,0.62,0.12,1.8,0.072,46.0,0.99504,3.38,0.89,11.8,6
5818,1,0,9.6,0.41,0.37,2.3,0.091,23.0,0.99786,3.24,0.56,10.5,5
5819,1,0,8.4,0.36,0.32,2.2,0.081,79.0,0.9964,3.3,0.72,11.0,6
5820,1,0,8.4,0.62,0.12,1.8,0.072,46.0,0.99504,3.38,0.89,11.8,6
5821,1,0,6.8,0.41,0.31,8.8,0.084,45.0,0.99824,3.38,0.64,10.1,6
5822,1,0,8.6,0.47,0.27,2.3,0.055,28.0,0.99516,3.18,0.8,11.2,5
5823,1,0,8.6,0.22,0.36,1.9,0.064,77.0,0.99604,3.47,0.87,11.0,7
5824,1,0,9.4,0.24,0.33,2.3,0.061,73.0,0.99786,3.47,0.9,10.2,6
5825,1,0,8.4,0.67,0.19,2.2,0.093,75.0,0.99736,3.2,0.59,9.2,4
5826,1,0,8.6,0.47,0.27,2.3,0.055,28.0,0.99516,3.18,0.8,11.2,5
5827,1,0,8.7,0.33,0.38,3.3,0.063,19.0,0.99468,3.3,0.73,12.0,7
5828,1,0,6.6,0.61,0.01,1.9,0.08,25.0,0.99746,3.69,0.73,10.5,5
5829,1,0,7.4,0.61,0.01,2.0,0.074,38.0,0.99748,3.48,0.65,9.8,5
5830,1,0,7.6,0.4,0.29,1.9,0.078,66.0,0.9971,3.45,0.59,9.5,6
5831,1,0,7.4,0.61,0.01,2.0,0.074,38.0,0.99748,3.48,0.65,9.8,5
5832,1,0,6.6,0.61,0.01,1.9,0.08,25.0,0.99746,3.69,0.73,10.5,5
5833,1,0,8.8,0.3,0.38,2.3,0.06,72.0,0.99543,3.39,0.72,11.8,6
5834,1,0,8.8,0.3,0.38,2.3,0.06,72.0,0.99543,3.39,0.72,11.8,6
5835,1,0,12.0,0.63,0.5,1.4,0.071,26.0,0.99791,3.07,0.6,10.4,4
5836,1,0,7.2,0.38,0.38,2.8,0.068,42.0,0.99356,3.34,0.72,12.9,7
5837,1,0,6.2,0.46,0.17,1.6,0.073,11.0,0.99425,3.61,0.54,11.4,5
5838,1,0,9.6,0.33,0.52,2.2,0.074,25.0,0.99509,3.36,0.76,12.4,7
5839,1,0,9.9,0.27,0.49,5.0,0.082,17.0,0.99484,3.19,0.52,12.5,7
5840,1,0,10.1,0.43,0.4,2.6,0.092,52.0,0.99834,3.22,0.64,10.0,7
5841,1,0,9.8,0.5,0.34,2.3,0.094,45.0,0.99864,3.24,0.6,9.7,7
5842,1,0,8.3,0.3,0.49,3.8,0.09,24.0,0.99498,3.27,0.64,12.1,7
5843,1,0,10.2,0.44,0.42,2.0,0.071,20.0,0.99566,3.14,0.79,11.1,7
5844,1,0,10.2,0.44,0.58,4.1,0.092,24.0,0.99745,3.29,0.99,12.0,7
5845,1,0,8.3,0.28,0.48,2.1,0.093,12.0,0.99408,3.26,0.62,12.4,7
5846,1,0,8.9,0.12,0.45,1.8,0.075,21.0,0.99552,3.41,0.76,11.9,7
5847,1,0,8.9,0.12,0.45,1.8,0.075,21.0,0.99552,3.41,0.76,11.9,7
5848,1,0,8.9,0.12,0.45,1.8,0.075,21.0,0.99552,3.41,0.76,11.9,7
5849,1,0,8.3,0.28,0.48,2.1,0.093,12.0,0.99408,3.26,0.62,12.4,7
5850,1,0,8.2,0.31,0.4,2.2,0.058,10.0,0.99536,3.31,0.68,11.2,7
5851,1,0,10.2,0.34,0.48,2.1,0.052,9.0,0.99458,3.2,0.69,12.1,7
5852,1,0,7.6,0.43,0.4,2.7,0.082,11.0,0.99538,3.44,0.54,12.2,6
5853,1,0,8.5,0.21,0.52,1.9,0.09,23.0,0.99648,3.36,0.67,10.4,5
5854,1,0,9.0,0.36,0.52,2.1,0.111,10.0,0.99568,3.31,0.62,11.3,6
5855,1,0,9.5,0.37,0.52,2.0,0.088,51.0,0.99613,3.29,0.58,11.1,6
5856,1,0,6.4,0.57,0.12,2.3,0.12,36.0,0.99519,3.47,0.71,11.3,7
5857,1,0,8.0,0.59,0.05,2.0,0.089,32.0,0.99735,3.36,0.61,10.0,5
5858,1,0,8.5,0.47,0.27,1.9,0.058,38.0,0.99518,3.16,0.85,11.1,6
5859,1,0,7.1,0.56,0.14,1.6,0.078,18.0,0.99592,3.27,0.62,9.3,5
5860,1,0,6.6,0.57,0.02,2.1,0.115,16.0,0.99654,3.38,0.69,9.5,5
5861,1,0,8.8,0.27,0.39,2.0,0.1,27.0,0.99546,3.15,0.69,11.2,6
5862,1,0,8.5,0.47,0.27,1.9,0.058,38.0,0.99518,3.16,0.85,11.1,6
5863,1,0,8.3,0.34,0.4,2.4,0.065,48.0,0.99554,3.34,0.86,11.0,6
5864,1,0,9.0,0.38,0.41,2.4,0.103,10.0,0.99604,3.13,0.58,11.9,7
5865,1,0,8.5,0.66,0.2,2.1,0.097,113.0,0.99733,3.13,0.48,9.2,5
5866,1,0,9.0,0.4,0.43,2.4,0.068,46.0,0.9943,3.2,0.6,12.2,6
5867,1,0,6.7,0.56,0.09,2.9,0.079,22.0,0.99669,3.46,0.61,10.2,5
5868,1,0,10.4,0.26,0.48,1.9,0.066,10.0,0.99724,3.33,0.87,10.9,6
5869,1,0,10.4,0.26,0.48,1.9,0.066,10.0,0.99724,3.33,0.87,10.9,6
5870,1,0,10.1,0.38,0.5,2.4,0.104,13.0,0.99643,3.22,0.65,11.6,7
5871,1,0,8.5,0.34,0.44,1.7,0.079,12.0,0.99605,3.52,0.63,10.7,5
5872,1,0,8.8,0.33,0.41,5.9,0.073,13.0,0.99658,3.3,0.62,12.1,7
5873,1,0,7.2,0.41,0.3,2.1,0.083,72.0,0.997,3.44,0.52,9.4,5
5874,1,0,7.2,0.41,0.3,2.1,0.083,72.0,0.997,3.44,0.52,9.4,5
5875,1,0,8.4,0.59,0.29,2.6,0.109,119.0,0.99801,3.15,0.5,9.1,5
5876,1,0,7.0,0.4,0.32,3.6,0.061,29.0,0.99416,3.28,0.49,11.3,7
5877,1,0,12.2,0.45,0.49,1.4,0.075,6.0,0.9969,3.13,0.63,10.4,5
5878,1,0,9.1,0.5,0.3,1.9,0.065,17.0,0.99774,3.32,0.71,10.5,6
5879,1,0,9.5,0.86,0.26,1.9,0.079,28.0,0.99712,3.25,0.62,10.0,5
5880,1,0,7.3,0.52,0.32,2.1,0.07,70.0,0.99418,3.34,0.82,12.9,6
5881,1,0,9.1,0.5,0.3,1.9,0.065,17.0,0.99774,3.32,0.71,10.5,6
5882,1,0,12.2,0.45,0.49,1.4,0.075,6.0,0.9969,3.13,0.63,10.4,5
5883,1,0,7.4,0.58,0.0,2.0,0.064,11.0,0.99562,3.45,0.58,11.3,6
5884,1,0,9.8,0.34,0.39,1.4,0.066,7.0,0.9947,3.19,0.55,11.4,7
5885,1,0,7.1,0.36,0.3,1.6,0.08,70.0,0.99693,3.44,0.5,9.4,5
5886,1,0,7.7,0.39,0.12,1.7,0.097,27.0,0.99596,3.16,0.49,9.4,5
5887,1,0,9.7,0.295,0.4,1.5,0.073,21.0,0.99556,3.14,0.51,10.9,6
5888,1,0,7.7,0.39,0.12,1.7,0.097,27.0,0.99596,3.16,0.49,9.4,5
5889,1,0,7.1,0.34,0.28,2.0,0.082,68.0,0.99694,3.45,0.48,9.4,5
5890,1,0,6.5,0.4,0.1,2.0,0.076,47.0,0.99554,3.36,0.48,9.4,6
5891,1,0,7.1,0.34,0.28,2.0,0.082,68.0,0.99694,3.45,0.48,9.4,5
5892,1,0,10.0,0.35,0.45,2.5,0.092,88.0,0.99918,3.15,0.43,9.4,5
5893,1,0,7.7,0.6,0.06,2.0,0.079,41.0,0.99697,3.39,0.62,10.1,6
5894,1,0,5.6,0.66,0.0,2.2,0.087,11.0,0.99378,3.71,0.63,12.8,7
5895,1,0,5.6,0.66,0.0,2.2,0.087,11.0,0.99378,3.71,0.63,12.8,7
5896,1,0,8.9,0.84,0.34,1.4,0.05,10.0,0.99554,3.12,0.48,9.1,6
5897,1,0,6.4,0.69,0.0,1.65,0.055,12.0,0.99162,3.47,0.53,12.9,6
5898,1,0,7.5,0.43,0.3,2.2,0.062,12.0,0.99495,3.44,0.72,11.5,7
5899,1,0,9.9,0.35,0.38,1.5,0.058,47.0,0.99676,3.26,0.82,10.6,7
5900,1,0,9.1,0.29,0.33,2.05,0.063,27.0,0.99516,3.26,0.84,11.7,7
5901,1,0,6.8,0.36,0.32,1.8,0.067,8.0,0.9928,3.36,0.55,12.8,7
5902,1,0,8.2,0.43,0.29,1.6,0.081,45.0,0.99603,3.25,0.54,10.3,5
5903,1,0,6.8,0.36,0.32,1.8,0.067,8.0,0.9928,3.36,0.55,12.8,7
5904,1,0,9.1,0.29,0.33,2.05,0.063,27.0,0.99516,3.26,0.84,11.7,7
5905,1,0,9.1,0.3,0.34,2.0,0.064,25.0,0.99516,3.26,0.84,11.7,7
5906,1,0,8.9,0.35,0.4,3.6,0.11,24.0,0.99549,3.23,0.7,12.0,7
5907,1,0,9.6,0.5,0.36,2.8,0.116,55.0,0.99722,3.18,0.68,10.9,5
5908,1,0,8.9,0.28,0.45,1.7,0.067,12.0,0.99354,3.25,0.55,12.3,7
5909,1,0,8.9,0.32,0.31,2.0,0.088,19.0,0.9957,3.17,0.55,10.4,6
5910,1,0,7.7,1.005,0.15,2.1,0.102,32.0,0.99604,3.23,0.48,10.0,5
5911,1,0,7.5,0.71,0.0,1.6,0.092,31.0,0.99635,3.38,0.58,10.0,6
5912,1,0,8.0,0.58,0.16,2.0,0.12,7.0,0.99454,3.22,0.58,11.2,6
5913,1,0,10.5,0.39,0.46,2.2,0.075,27.0,0.99598,3.06,0.84,11.4,6
5914,1,0,8.9,0.38,0.4,2.2,0.068,28.0,0.99486,3.27,0.75,12.6,7
5915,1,0,8.0,0.18,0.37,0.9,0.049,109.0,0.99007,2.89,0.44,12.7,6
5916,1,0,8.0,0.18,0.37,0.9,0.049,109.0,0.99007,2.89,0.44,12.7,6
5917,1,0,7.0,0.5,0.14,1.8,0.078,23.0,0.99636,3.53,0.61,10.4,5
5918,1,0,11.3,0.36,0.66,2.4,0.123,8.0,0.99642,3.2,0.53,11.9,6
5919,1,0,11.3,0.36,0.66,2.4,0.123,8.0,0.99642,3.2,0.53,11.9,6
5920,1,0,7.0,0.51,0.09,2.1,0.062,9.0,0.99584,3.35,0.54,10.5,5
5921,1,0,8.2,0.32,0.42,2.3,0.098,9.0,0.99506,3.27,0.55,12.3,6
5922,1,0,7.7,0.58,0.01,1.8,0.088,18.0,0.99568,3.32,0.56,10.5,7
5923,1,0,8.6,0.83,0.0,2.8,0.095,43.0,0.99822,3.33,0.6,10.4,6
5924,1,0,7.9,0.31,0.32,1.9,0.066,36.0,0.99364,3.41,0.56,12.6,6
5925,1,0,6.4,0.795,0.0,2.2,0.065,52.0,0.99378,3.49,0.52,11.6,5
5926,1,0,7.2,0.34,0.21,2.5,0.075,68.0,0.99586,3.37,0.54,10.1,6
5927,1,0,7.7,0.58,0.01,1.8,0.088,18.0,0.99568,3.32,0.56,10.5,7
5928,1,0,7.1,0.59,0.0,2.1,0.091,14.0,0.99488,3.42,0.55,11.5,7
5929,1,0,7.3,0.55,0.01,1.8,0.093,15.0,0.99514,3.35,0.58,11.0,7
5930,1,0,8.1,0.82,0.0,4.1,0.095,14.0,0.99854,3.36,0.53,9.6,5
5931,1,0,7.5,0.57,0.08,2.6,0.089,27.0,0.99592,3.3,0.59,10.4,6
5932,1,0,8.9,0.745,0.18,2.5,0.077,48.0,0.99739,3.2,0.47,9.7,6
5933,1,0,10.1,0.37,0.34,2.4,0.085,17.0,0.99683,3.17,0.65,10.6,7
5934,1,0,7.6,0.31,0.34,2.5,0.082,35.0,0.99356,3.22,0.59,12.5,7
5935,1,0,7.3,0.91,0.1,1.8,0.074,56.0,0.99672,3.35,0.56,9.2,5
5936,1,0,8.7,0.41,0.41,6.2,0.078,42.0,0.9953,3.24,0.77,12.6,7
5937,1,0,8.9,0.5,0.21,2.2,0.088,39.0,0.99692,3.33,0.83,11.1,6
5938,1,0,7.4,0.965,0.0,2.2,0.088,32.0,0.99756,3.58,0.67,10.2,5
5939,1,0,6.9,0.49,0.19,1.7,0.079,26.0,0.99547,3.38,0.64,9.8,6
5940,1,0,8.9,0.5,0.21,2.2,0.088,39.0,0.99692,3.33,0.83,11.1,6
5941,1,0,9.5,0.39,0.41,8.9,0.069,39.0,0.99859,3.29,0.81,10.9,7
5942,1,0,6.4,0.39,0.33,3.3,0.046,53.0,0.99294,3.36,0.62,12.2,6
5943,1,0,6.9,0.44,0.0,1.4,0.07,38.0,0.99438,3.32,0.58,11.4,6
5944,1,0,7.6,0.78,0.0,1.7,0.076,45.0,0.99612,3.31,0.62,10.7,6
5945,1,0,7.1,0.43,0.17,1.8,0.082,51.0,0.99634,3.49,0.64,10.4,5
5946,1,0,9.3,0.49,0.36,1.7,0.081,14.0,0.99702,3.27,0.78,10.9,6
5947,1,0,9.3,0.5,0.36,1.8,0.084,17.0,0.99704,3.27,0.77,10.8,6
5948,1,0,7.1,0.43,0.17,1.8,0.082,51.0,0.99634,3.49,0.64,10.4,5
5949,1,0,8.5,0.46,0.59,1.4,0.414,45.0,0.99702,3.03,1.34,9.2,5
5950,1,0,5.6,0.605,0.05,2.4,0.073,25.0,0.99258,3.56,0.55,12.9,5
5951,1,0,8.3,0.33,0.42,2.3,0.07,20.0,0.99426,3.38,0.77,12.7,7
5952,1,0,8.2,0.64,0.27,2.0,0.095,77.0,0.99747,3.13,0.62,9.1,6
